name,method,seed,Significance,Coverage (expected 90.0%),Avg. Length,Coverage (expected 92.5%),Coverage (expected 95.0%),Coverage (expected 97.5%)
bike,LWA-Net,2,0.075,,0.7184453219764577,92.19467401285584,,
bike,LWA-Net,1,0.075,,0.7725564069478089,92.97520661157024,,
bike,LWA-Net,0,0.075,,0.739920184077589,91.55188246097336,,
bike,CQR Net,19,0.05,,0.8449869579622732,,95.63820018365472,
bike,CQR Net,18,0.05,,0.8142963532098424,,94.90358126721765,
bike,CQR Net,17,0.05,,0.901767259558596,,95.50045913682276,
bike,CQR Net,16,0.05,,0.8924080611192052,,93.66391184573004,
bike,CQR Net,15,0.05,,0.8777075667264362,,94.99540863177228,
bike,CQR Net,14,0.05,,0.8032553493925281,,94.39853076216713,
bike,CQR Net,13,0.05,,0.9048165397614212,,96.41873278236916,
bike,CQR Net,12,0.05,,0.8241702316887335,,94.26078971533516,
