name,method,seed,Significance,Coverage (expected 10.0%),Avg. Length,Coverage (expected 7.5%),Coverage (expected 5.0%),Coverage (expected 2.5%)
concrete,LWA-Net,7,0.9,10.679611650485436,0.0041527489145982,,,
concrete,LWA-Net,8,0.9,9.223300970873789,0.0350727943830119,,,
concrete,LWA-Net,9,0.9,6.796116504854369,0.0349513123047004,,,
concrete,LWA-Net,10,0.9,11.650485436893204,0.0046056386047196,,,
concrete,LWA-Net,11,0.9,5.339805825242718,0.0736350259445246,,,
concrete,LWA-Net,12,0.9,8.737864077669903,0.0077088423145627,,,
concrete,LWA-Net,13,0.9,6.796116504854369,0.0630052418095394,,,
concrete,LWA-Net,14,0.9,10.679611650485436,0.0370420486602968,,,
concrete,LWA-Net,15,0.9,10.679611650485436,0.0043240837680483,,,
concrete,LWA-Net,16,0.9,8.25242718446602,0.0227455949609719,,,
concrete,LWA-Net,17,0.9,8.737864077669903,0.0171490350683915,,,
concrete,LWA-Net,18,0.9,10.679611650485436,0.0303901117114187,,,
concrete,LWA-Net,19,0.9,7.766990291262135,0.0108417857040479,,,
concrete,CQR Net,0,0.925,,0.075267705523852,4.368932038834951,,
concrete,CQR Net,1,0.925,,0.0336566092898544,11.650485436893204,,
concrete,CQR Net,2,0.925,,0.0305392814492716,8.25242718446602,,
concrete,CQR Net,3,0.925,,0.0267949736523396,3.883495145631068,,
concrete,CQR Net,4,0.925,,0.0086730665084227,10.194174757281552,,
concrete,CQR Net,5,0.925,,0.0539977003648443,2.4271844660194173,,
concrete,CQR Net,6,0.925,,0.0083127367554359,6.796116504854369,,
concrete,CQR Net,7,0.925,,0.0614667367009283,3.883495145631068,,
concrete,CQR Net,8,0.925,,0.0471266772851203,4.368932038834951,,
concrete,CQR Net,9,0.925,,0.0186714992939847,6.310679611650485,,
concrete,CQR Net,10,0.925,,0.0747873110389246,5.339805825242718,,
concrete,CQR Net,11,0.925,,0.086174548684972,3.883495145631068,,
concrete,CQR Net,12,0.925,,0.0589367475324464,5.825242718446602,,
concrete,CQR Net,13,0.925,,0.0653958815394096,5.825242718446602,,
concrete,CQR Net,14,0.925,,0.0907190055812446,6.310679611650485,,
concrete,CQR Net,15,0.925,,0.0527772389858671,5.339805825242718,,
concrete,CQR Net,16,0.925,,0.0793844873754723,7.281553398058252,,
concrete,CQR Net,17,0.925,,0.0740837911957675,3.3980582524271843,,
concrete,CQR Net,18,0.925,,0.0293635720188177,8.25242718446602,,
concrete,CQR Net,19,0.925,,0.0528441713851632,3.883495145631068,,
